id,source,text,created
728297587418247168,iPhone,Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI,2016-05-05T18:57:30Z
727898352965259268,iPhone,"Join me in Charleston, WV - tomorrow! https://t.co/kv624y9UOm",2016-05-04T16:31:05Z
727803179816062976,Android,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!,2016-05-04T10:12:54Z
727802350061158400,Android,I will be interviewed on @TODAYshow and Good Morning America at 7:00 A.M.,2016-05-04T10:09:36Z
727801034551087104,Android,I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!,2016-05-04T10:04:23Z
727796025247846400,Android,I would rather run against Crooked Hillary Clinton than Bernie Sanders and that will happen because the books are cooked against Bernie!,2016-05-04T09:44:28Z
727791165341356032,Android,What a great evening we had. So interesting that Sanders beat Crooked Hillary. The dysfunctional system is totally rigged against him!,2016-05-04T09:25:10Z
727709529358671873,Android,".@oreillyfactor  Please correct, I WON Virginia!",2016-05-04T04:00:46Z
727643544190636034,Android,"Thank you Indiana, we were just projected to be the winner. We have won in every category. You are very special people-I will never forget!",2016-05-03T23:38:34Z
727637487871479808,iPhone,"Thank you Indiana! #Trump2016
#MakeAmericaGreatAgain https://t.co/G4JlShRA6I",2016-05-03T23:14:30Z
727636035149139968,Android,"Lyin' Ted Cruz consistently said that he will, and must, win Indiana. If he doesn't he should drop out of the race-stop wasting time &amp; money",2016-05-03T23:08:44Z
727634574298255361,Android,"Wow, Lyin' Ted Cruz really went wacko today. Made all sorts of crazy charges. Can't function under pressure - not very presidential. Sad!",2016-05-03T23:02:55Z
727565652253392897,iPhone,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump 
https://t.co/TI27thMZEI",2016-05-03T18:29:03Z
727540765765828609,iPhone,"Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump 
https://t.co/DT9WkYAGEK",2016-05-03T16:50:10Z
727521055728885761,iPhone,"Thank you America! #Trump2016 
https://t.co/tiExz8YhFT https://t.co/Hkt3YNccb0",2016-05-03T15:31:51Z
727518466891239424,iPhone,"MAKE AMERICA GREAT AGAIN! 
#Trump2016 #VoteTrump https://t.co/OKaL5UI4oJ",2016-05-03T15:21:33Z
727503555083558912,iPhone,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump 
https://t.co/MBgGXSYluW
https://t.co/YPwDZ8Irch",2016-05-03T14:22:18Z
727458676211113984,iPhone,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump
https://t.co/nMqeKxccv6",2016-05-03T11:23:58Z
727319608663875585,iPhone,"Thank you South Bend, Indiana! Everyone get out &amp; #VoteTrump tomorrow! #INPrimary 
https://t.co/rj11BPzqDI https://t.co/xEBlvGrny1",2016-05-03T02:11:22Z
727262413968519168,iPhone,"Will be in South Bend, Indiana in a short while -- big rally! See you soon!",2016-05-02T22:24:06Z
727255495996788743,iPhone,Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary,2016-05-02T21:56:36Z
727253907567726592,iPhone,"THANK YOU AMERICA!
#MakeAmericaGreatAgain https://t.co/PvhGP2HmbN",2016-05-02T21:50:17Z
727252046286450689,iPhone,"Thank you Carmel, Indiana! Get out &amp; #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain https://t.co/j07c4oYryG",2016-05-02T21:42:54Z
727225626575421440,iPhone,Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016 https://t.co/AeGyODb37O,2016-05-02T19:57:55Z
727169840776118272,iPhone,"I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016
#MakeAmericaGreatAgain https://t.co/HtwD1FGn9e",2016-05-02T16:16:14Z
727142563010891776,iPhone,"I will be campaigning in Indiana all day. Things are looking great, and the support of Bobby Knight has been so amazing. Today will be fun!",2016-05-02T14:27:51Z
727137190967435265,Android,Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!,2016-05-02T14:06:30Z
727095549703364608,Android,"Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs, and he thanks me! I will bring back jobs to USA.",2016-05-02T11:21:02Z
727093442325680128,Android,"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!",2016-05-02T11:12:40Z
727085972278677504,Android,I will be interviewed on @CNN  @NewDay  at 7:30 A.M. Enjoy!,2016-05-02T10:42:59Z
726918444931776512,iPhone,"Join me in Carmel, Indiana- tomorrow at 4pm! #INPrimary 
https://t.co/tfW6B0eZDm https://t.co/ZiofZ2D6ck",2016-05-01T23:37:17Z
726886687276699648,iPhone,"Thank you Fort Wayne, Indiana!
#Trump2016 #INPrimary https://t.co/mDGrmMmk5T",2016-05-01T21:31:05Z
726886198027935745,iPhone,"Thank you Terre Haute, Indiana!
#MakeAmericaGreatAgain https://t.co/O6ELhlae3h",2016-05-01T21:29:09Z
726865339947073536,iPhone,".@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will, even after I beat Hillary. Shouldn't be on the air!",2016-05-01T20:06:16Z
726810772555350016,iPhone,"I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS, throughout the day. Enjoy! https://t.co/hDzdDpZiRx",2016-05-01T16:29:26Z
726806071210303488,iPhone,"Will be in Terre Haute, Indiana in a short while -- big rally! See you soon!",2016-05-01T16:10:45Z
726800215718645760,iPhone,"I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy, and in the end he had no support?",2016-05-01T15:47:29Z
726773001430163456,iPhone,Thank you Indiana! #Trump2016 https://t.co/shPWexfkVX,2016-05-01T13:59:20Z
726609734653104129,Android,I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!,2016-05-01T03:10:35Z
726555060306595841,Android,Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!,2016-04-30T23:33:19Z
726514136838975494,iPhone,"Trump locks down Delaware GOP delegates. #Trump2016 #MAGA 
https://t.co/sto7CYV1fw",2016-04-30T20:50:42Z
726461507601612800,Android,The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN,2016-04-30T17:21:35Z
726439344072962049,Android,"""@LexingtonBobby: @FoxNews @tedcruz @realDonaldTrump https://t.co/uhDlyi82Ua""",2016-04-30T15:53:30Z
726403534380478464,Android,"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!",2016-04-30T13:31:13Z
726246693759496192,Android,".@AC360  Anderson, so amazing. Your mother is, and always has been, an incredible woman!",2016-04-30T03:07:59Z
726115856053211136,Android,We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!,2016-04-29T18:28:05Z
726079789182808065,iPhone,Thank you Indiana! #Trump2016 https://t.co/WAuI0nRNzX,2016-04-29T16:04:46Z
726045073775828992,Android,"Crooked Hillary Clinton, perhaps the most dishonest person to have ever run for the presidency, is also one of the all time great enablers!",2016-04-29T13:46:49Z
726008645473824768,Android,"Wow, the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!",2016-04-29T11:22:04Z
725050631250173952,iPhone,Thank you America! #Trump2016 https://t.co/KL7VZbM1jP,2016-04-26T19:55:15Z
725024710086524929,iPhone,"Lets #MakeAmericaGreatAgain, Maryland! #VoteTrump 
https://t.co/ZttNAmk1QS",2016-04-26T18:12:15Z
725024671293423616,iPhone,"You have until 8pm to #VoteTrump, Delaware! https://t.co/GYeV6m1qOn",2016-04-26T18:12:06Z
725022988026925058,iPhone,"Thank you for a great day yesterday, Rhode Island! #VoteTrump
https://t.co/nAlgNIIdyo",2016-04-26T18:05:25Z
725022546328969216,iPhone,Six hours left to #VoteTrump Connecticut! https://t.co/U1kbLMwhNI,2016-04-26T18:03:39Z
725022169806327808,iPhone,"Lets go Pennsylvania! #VoteTrump 
https://t.co/TWQM8AV9p4",2016-04-26T18:02:10Z
724996031033806849,iPhone,"Thank you for the incredible support- Melania, Barron, Ivanka, Jared, Tiffany, Don, Vanessa, Eric, and Lara!
https://t.co/mPGpPFiDl8",2016-04-26T16:18:18Z
724954532522917888,iPhone,"Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016 
https://t.co/CMfcrZjHgM",2016-04-26T13:33:24Z
724942956306771968,iPhone,"MAKE AMERICA GREAT AGAIN!
https://t.co/xhwhJuV3aa https://t.co/2XWN52IpH2",2016-04-26T12:47:24Z
724911563405189121,Android,"The Cruz-Kasich pact is under great strain. This joke of a deal is falling apart, not being honored and almost dead. Very dumb!",2016-04-26T10:42:39Z
724778089830580224,iPhone,"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 
https://t.co/FJbNlidwJF",2016-04-26T01:52:16Z
724772013219405824,iPhone,"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary
https://t.co/ndi8sZI1Gt",2016-04-26T01:28:08Z
724722427297673217,iPhone,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja,2016-04-25T22:11:06Z
724721256969441280,iPhone,"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7",2016-04-25T22:06:26Z
724718355102478336,iPhone,"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump 
https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0",2016-04-25T21:54:55Z
724568416338759680,Android,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,2016-04-25T11:59:06Z
724567219062059008,Android,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!,2016-04-25T11:54:21Z
724445148910915584,Android,Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp; special interest groups are not happy with them. Sad!,2016-04-25T03:49:17Z
724442801933565952,Android,"Wow, just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!",2016-04-25T03:39:58Z
724409389570994176,Android,I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!,2016-04-25T01:27:12Z
724237889886904320,Android,"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery""",2016-04-24T14:05:43Z
724237406837334016,Android,"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee https://t.co/oLC7mGgnZ9 https://t.co/iNolBfFFRF""",2016-04-24T14:03:48Z
724236857777762304,Android,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,2016-04-24T14:01:37Z
724236172181049344,Android,.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!,2016-04-24T13:58:53Z
724055614498955265,Android,.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!,2016-04-24T02:01:25Z
724052308661772288,Android,"As soon as John Kasich is hit with negative ads, he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!",2016-04-24T01:48:17Z
724050713953861632,Android,I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!,2016-04-24T01:41:57Z
724039081420808192,Android,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,2016-04-24T00:55:43Z
723972167893966848,iPhone,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir,2016-04-23T20:29:50Z
723957355495473152,iPhone,"Thank you Delaware! #Trump2016 
#MakeAmericaGreatAgain #TrumpTrain
https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI",2016-04-23T19:30:58Z
723956432991850498,iPhone,"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN",2016-04-23T19:27:18Z
723906843865698306,iPhone,"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq",2016-04-23T16:10:15Z
723885342743494659,iPhone,"#MakeAmericaGreatAgain
Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm",2016-04-23T14:44:49Z
723873688001589249,iPhone,Pennsylvania: Cast your vote for Trump for POTUS &amp; ALSO vote for the TRUMP DELEGATES in your congressional district! https://t.co/1utaLLMfUa,2016-04-23T13:58:30Z
723853244238278656,Android,"Will be spending the day campaigning in Connecticut, another state where jobs are being stolen by other countries. I will stop this fast!",2016-04-23T12:37:16Z
723682291843780608,iPhone,"Thank you Pennsylvania! #Trump2016
https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe",2016-04-23T01:17:58Z
723663455748763649,iPhone,"Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016
https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm",2016-04-23T00:03:07Z
723655961999736833,iPhone,"Thank you California! See you soon!
#MakeAmericaGreatAgain #Trump2016
https://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw",2016-04-22T23:33:20Z
723637770758033409,iPhone,"Thank you, @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain 
https://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo",2016-04-22T22:21:03Z
723565939162275840,iPhone,"Thank you for the incredible support, Maryland! This is a movement!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Uyq4sTYb0l",2016-04-22T17:35:37Z
723526822424678400,iPhone,I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!,2016-04-22T15:00:11Z
723274222907301888,iPhone,Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted.,2016-04-21T22:16:27Z
723266899275091969,Android,Both Ted Cruz and John Kasich have no path to victory. They should both drop out of the race so that the Republican Party can unify!,2016-04-21T21:47:21Z
723094439485399040,Android,Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race. He said Kasich should get out for same reason. I think both should get out!,2016-04-21T10:22:03Z
723092613457448960,Android,"I will be doing the @TODAYshow with my wife, Melania, and the rest of my family in a major Town Hall. Hopefully, it will be fun! Enjoy.7A.M.",2016-04-21T10:14:48Z
722974716395425793,iPhone,Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://t.co/dNeTdMENdV https://t.co/JbJYYpEsmo,2016-04-21T02:26:19Z
722967703313612802,iPhone,We are going to bring steel and manufacturing back to Indiana!,2016-04-21T01:58:27Z
722967660833722369,iPhone,Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4,2016-04-21T01:58:17Z
722920297393995776,iPhone,"Thank you Indiana! Will be back soon!
#Trump2016 #MakeAmericaGreatAgain https://t.co/pxvSL8cs3B",2016-04-20T22:50:04Z
722802795720634368,iPhone,Off to Indiana! #Trump2016 https://t.co/zqUdaaSaXD,2016-04-20T15:03:10Z
722767517349978112,Android,"Ted Cruz is mathematically out of winning the race. Now all he can do is be a spoiler, never a nice thing to do. I will beat Hillary!",2016-04-20T12:42:59Z
722628702748688385,Android,"""@bigop1: @realDonaldTrump @CNN @oreillyfactor https://t.co/vXiQru6HIE""  Wow, really nice!",2016-04-20T03:31:23Z
722626421231890432,Android,"Thank you New York, I will never forget!",2016-04-20T03:22:19Z
722592772096724997,iPhone,"Thank you New York! I love you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl",2016-04-20T01:08:36Z
722589315923054592,Android,".@CNN is so negative it is impossible to watch. Terrible panel, angry haters. Bill O  @oreillyfactor said such an amazing thing about me!",2016-04-20T00:54:52Z
722576418752892928,Android,"""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain""",2016-04-20T00:03:37Z
722573329400520704,Android,"""@keksec__org: @realDonaldTrump Your policies will make this state and country great again! #MakeAmericaGreatAgain https://t.co/SWxV3YCbqb""",2016-04-19T23:51:21Z
722573028677304320,Android,"""@kdk144: @realDonaldTrump Everybody is ""In A New York State of Mind"" now!""",2016-04-19T23:50:09Z
721307257472999424,Android,I will be interviewed on @foxandfriends at 9:00 A.M. I will be talking about the rigged and boss controlled Republican primaries!,2016-04-16T12:00:26Z
721306189867413504,Android,"""@dmharvey89: @realDonaldTrump @wdct8110 I just voted for @realDonaldTrump in Indiana. Everyone I talk to was following suit!"" Fantastic!",2016-04-16T11:56:11Z
721145563970936833,Android,"""@herb_stamper: @JackoffJosh711 @SenFrankNiceley @FoxNews @WSJ we are becoming a third world country because of jerks like him"" Great!",2016-04-16T01:17:55Z
721144953192247296,Android,"""@wdct8110: @realDonaldTrump We love you Donald ! Finally someone who actually cares about us .. !! https://t.co/BKoQu1mm4A""",2016-04-16T01:15:29Z
721144689647316992,Android,"""@Bubble709_: @realDonaldTrump Praying for your family and your win in New York."" Thank you!",2016-04-16T01:14:26Z
721140843525050369,iPhone,"Join me this weekend! #NYPrimary
4/16: SYRACUSE - NOON
https://t.co/Eu43S1wJN9
4/16: WATERTOWN - 3pm
https://t.co/UdOZzisJhA 
#Trump2016",2016-04-16T00:59:09Z
721093904527925249,iPhone,"Thank you, @NYPost! #Trump2016
https://t.co/KzGweIxaEo",2016-04-15T21:52:38Z
721083678387003396,iPhone,Thank you America! #Trump2016 https://t.co/PTKkrLeuCB,2016-04-15T21:12:00Z
720821603064524800,iPhone,"MAKE AMERICA GREAT AGAIN!
https://t.co/VxVOG3c5RZ",2016-04-15T03:50:37Z
720671808861696003,iPhone,"Join me on Saturday- in Syracuse, New York! #NYPrimary #Trump2016
https://t.co/F6JkPKb1hn https://t.co/yfJZUlDdCM",2016-04-14T17:55:23Z
720473496187498496,iPhone,"Thank you Pittsburgh, Pennsylvania!
#MakeAmericaGreatAgain #Trump2016 https://t.co/7WHS3vbXSw",2016-04-14T04:47:21Z
720464540375375873,Android,Big protest march in Colorado on Friday afternoon! Don't let the bosses take your vote!,2016-04-14T04:11:46Z
720460065958989827,Android,The rules DID CHANGE in Colorado shortly after I entered the race in June because the pols and their bosses knew I would win with the voters,2016-04-14T03:53:59Z
720458178698338304,Android,Biggest story in politics is now happening in the great State of Colorado where over one million people have been precluded from voting!,2016-04-14T03:46:29Z
720417893696040960,iPhone,Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016 https://t.co/8IJ40zKS90,2016-04-14T01:06:25Z
720247344197820416,iPhone,"Join me in Pittsburgh- tonight at 7pmE! #Trump2016 #TrumpTrain
Tickets: https://t.co/TrKj5lGXup",2016-04-13T13:48:43Z
720117231821156352,iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/249n3yLQxS,2016-04-13T05:11:41Z
720116836617072641,iPhone,#MakeAmericaGreatAgain #Trump2016  https://t.co/l5TyL8U4e8,2016-04-13T05:10:07Z
720097594207268864,Android,Great to be on @andersoncooper tonight with my wonderful family. Will be rebroadcast at 12:00 A.M.  (EASTERN).,2016-04-13T03:53:39Z
720012484174811136,iPhone,"I LOVE NEW YORK! #NewYorkValues 
https://t.co/dbTDhYAX1v",2016-04-12T22:15:28Z
719920610210615296,iPhone,"THANK YOU California, Maryland, New York, and Pennsylvania! See you soon!
#MakeAmericaGreatAgain #Trump2016 https://t.co/2lyqnMRIGq",2016-04-12T16:10:23Z
719918725936373761,iPhone,Missouri just confirmed #Trump2016 as the official winner- with an additional 12 delegates. #MakeAmericaGreatAgain https://t.co/AVTkCAne5w,2016-04-12T16:02:54Z
719830679765270528,iPhone,"WOW, great new poll- New York! Thank you for your support! #Trump2016
#NewYorkValues https://t.co/kuvCXJXjcr https://t.co/WSVmdI8vfZ",2016-04-12T10:13:02Z
719699403435585537,iPhone,"Thank you Albany, New York!
#MakeAmericaGreatAgain #Trump2016
https://t.co/IAOuSY5VDC https://t.co/WcItUuxej8",2016-04-12T01:31:23Z
719662034573504517,iPhone,"Join me in Rome, NY- tomorrow!
#Trump2016 #NYPrimary
Tickets available: https://t.co/VGCdQubia1",2016-04-11T23:02:54Z
719658640848723968,iPhone,"Tune in &amp; join me live in Albany, New York! 7pmE start time! I love you New York! #Trump2016 #TrumpTrain 
https://t.co/rY5zqUX9Wu",2016-04-11T22:49:25Z
719648132225699840,iPhone,"A very interesting piece, by a very good writer, @KirstenPowers of @USATODAY and @FoxNews. https://t.co/gLuMitRitg",2016-04-11T22:07:39Z
719630850716000257,iPhone,"Leaving for Albany, New York now, massive crowd expected. Very exciting!",2016-04-11T20:58:59Z
719630780499128320,iPhone,Why does the liberal media think Bill O'Reilly  (@oreillyfactor) is a complete and total vulgarian? I don't think so!,2016-04-11T20:58:42Z
719500540657459201,Android,"""@AnnesLimo: @realDonaldTrump @WVTTS1017 Thanks for Rochester rally.""  Great people, thank you!",2016-04-11T12:21:11Z
719484822834581504,Android,"""@WVTTS1017: @realDonaldTrump just listened to you on fox. I love you so much.""  Thank you!",2016-04-11T11:18:43Z
719484713182838784,Android,"""@autoprofessor17: @realDonaldTrump Great job on Fox n Friends this morning. Very well spoken and presidential. #TrumpTrain""",2016-04-11T11:18:17Z
719484455556161538,Android,"""@TimeHasCome1: @WayneDupreeShow @ThePatriot143 Trump needs to hold a massive protest rally in Colorado. He'd get 100k &amp; own the news cycle""",2016-04-11T11:17:16Z
719476340576100353,Android,I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!,2016-04-11T10:45:01Z
719326834538778625,Android,The people of Colorado had their vote taken away from them by the phony politicians. Biggest story in politics. This will not be allowed!,2016-04-11T00:50:56Z
719321288301486081,Android,How is it possible that the people of the great State of Colorado never got to vote in the Republican Primary? Great anger - totally unfair!,2016-04-11T00:28:54Z
719244517929578496,iPhone,"#MakeAmericaGreatAgain #Trump2016
https://t.co/TvFgM4TqKj",2016-04-10T19:23:50Z
719159990834081794,Android,I win a state in votes and then get non-representative delegates because they are offered all sorts of goodies by Cruz campaign. Bad system!,2016-04-10T13:47:57Z
719158083684069376,Android,The @nytimes purposely covers me so inaccurately. I want other nations to pay the U.S. for our defense of them. We are the suckers-no more!,2016-04-10T13:40:23Z
719125225728827396,Android,"""@agentvf: New Jersey Man Joseph Hornick Willing to Go to Jail for Flying Trump Flag - Breitbart https://t.co/zky3vlOJu4  @Q102Philly""",2016-04-10T11:29:49Z
719124172903997441,Android,"""@getreal1234: @realDonaldTrump @Kids123Nicholas @gqforbes @RepTomMarino let's go Pa he has my vote Go Trump""",2016-04-10T11:25:38Z
719001329759363072,Android,"""@jlopez05391: @realDonaldTrump Rochester loves you! See you tomorrow! #MakeAmericaGreatAgain #Trump2016 #TrumpTrain"" A big crowd!",2016-04-10T03:17:30Z
718999512283484160,Android,"""@becker_berta: @vivhall3 @Reince Millions more will burn their Republican registration if GOP continues to subvert the will of the people.""",2016-04-10T03:10:16Z
718998304810512385,Android,"""@metalmom888:  @Theresa_Cali If the GOP screws Trump, his millions will walk from the GOP never to return! They better think long and hard""",2016-04-10T03:05:28Z
718998170315976708,Android,"""@AnnCoulter: GOP is trying to steal nomination from the winner (Trump) not block an insurgent catching up 2 frontrunner (Sanders).",2016-04-10T03:04:56Z
718997676747067392,Android,"""@governor_savage: @realDonaldTrump is the only person who can save us from this corrupt political mess. #MakeAmericaGreatAgain""",2016-04-10T03:02:59Z
718997528923021312,Android,"""@Mutual408Grace: @realDonaldTrump @gene70 California women love Mr Trump too. Will make it happen in New York on April 19. Go out &amp; vote.""",2016-04-10T03:02:23Z
718996943100375040,Android,"""@Kids123Nicholas: @gqforbes  @RepTomMarino @realDonaldTrump.Lets get it done Philadelphia Pa.Make Trump your pick for president now.",2016-04-10T03:00:04Z
718993739348361216,Android,"""@PennyHicks13: @Carolde @kisster1 @FoxNews   Your tax and economic plans are second to none! https://t.co/Q08Kp4esxl Media shld report.",2016-04-10T02:47:20Z
718993345197027328,Android,"""@Theresa_Cali: Poll shows @realDonaldTrump leads among registered Republican women with 44%. Ì†ΩÌ±çÌ†ºÌøª https://t.co/yQmh3iSPBY"" Thank you!",2016-04-10T02:45:46Z
718992948193570816,Android,"""@vivhall3: @realDonaldTrump here your delegate replaced at CO GOP convention. https://t.co/NxYhzdcMS0"" Very sad!",2016-04-10T02:44:11Z
718913705111613440,iPhone,"A great honor to visit the 9/11 Memorial Museum with my wife, @MELANIATRUMP, today. #NewYorkValues https://t.co/eKCEWRD0Ro",2016-04-09T21:29:18Z
718771185757077504,Android,"""@gene70: @realDonaldTrump The Real Person Of The Year! https://t.co/3yFUZALNVn""  Wow!",2016-04-09T12:02:59Z
718766507199766528,Android,"""@gene70: @realDonaldTrump Fugedaboudit!!! The woman in New York love Donald Trump!!! https://t.co/ZcfT90hGEX""",2016-04-09T11:44:24Z
718761006068051968,Android,"Bernie Sanders says that Hillary Clinton is unqualified to be president. Based on her decision making ability, I can go along with that!",2016-04-09T11:22:32Z
718636301587771392,Android,"Isn't it a shame that the person who will have by far the most delegates and many millions more votes than anyone else, me, still must fight",2016-04-09T03:07:00Z
718634255107166208,Android,"""@DnGLax:  Yes! Thank U 4 coming to LI! It was a thrill 2 B part of it! U will get the job done! #MakeAmericaGreatAgain #trump2016 Ì†ºÌ∑∫Ì†ºÌ∑∏""",2016-04-09T02:58:52Z
718632666057285632,Android,"""@AlexNightrasor: @realDonaldTrump @lilrachiepoo Trump will be our best president since Reagan!",2016-04-09T02:52:33Z
718628272188309505,Android,"""@lilrachiepoo: @realDonaldTrump Thank you, Mr. Trump, for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN""",2016-04-09T02:35:06Z
718627776178360323,Android,"""@RepaloneLori: @realDonaldTrump @kirstiealley we love you and know you will do an awesome job! Saw you in bethpage !! Ì†ΩÌ±èÌ†ΩÌ±èÌ†ΩÌ±è"" Thank you.",2016-04-09T02:33:07Z
718627523417010178,Android,"""@redneckgp: All you haters out there, STOP trashing the only candidate @realDonaldTrump that will put ALL OF YOU &amp; AMERICA FIRST  #trump""",2016-04-09T02:32:07Z
718626552704077824,Android,"""@RepMartinDaniel: We support you #HaileyPuckett. You will go far in life. Smart and courageous!",2016-04-09T02:28:16Z
716826069777645568,Android,"A great day in Wisconsin, many stops, many great people! Melania is joining me on Monday. Big crowds. MAKE AMERICA GREAT AGAIN!",2016-04-04T03:13:47Z
716811670031581185,iPhone,"A great night in West Allis, Wisconsin! Thank you! #VoteTrumpWI #WIPrimary 
https://t.co/4x9gw1RhWS https://t.co/syGyqtOebs",2016-04-04T02:16:34Z
716780878777556994,iPhone,"I am on @FoxNews with @greta doing a town hall, from Wisconsin- now! Enjoy!
#MakeAmericaGreatAgain #Trump2016",2016-04-04T00:14:13Z
716774329837420544,iPhone,Congratulations to @gohermie for winning the @ShellHouOpen. We are all proud of you @TNGCBedminster &amp; all @TrumpGolf clubs! Great going!,2016-04-03T23:48:11Z
716727859876917248,iPhone,"I will be in Milwaukee, Wisconsin- tomorrow at 7pmE with @MELANIATRUMP. Join us! #WIPrimary #Trump2016 https://t.co/L0PmEwdRxn",2016-04-03T20:43:32Z
716688097237458945,iPhone,"Thank you Miss Katie's Diner!
#MakeAmericaGreatAgain #Trump2016
https://t.co/oYpUYJmpKI https://t.co/uTSIiVqPkT",2016-04-03T18:05:32Z
716683752227913728,iPhone,"Thank you New York, and Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/sziCGsvGbz",2016-04-03T17:48:16Z
